file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\manager\FilesManager.java,com.minesota.tax.calculator.manager.FilesManager,getCachedTaxPayers/0,false,213,1,10,10,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\manager\FilesManager.java,com.minesota.tax.calculator.manager.FilesManager,updateTaxpayerReceipts/1[int],false,190,1,4,2,2,6,8,15,2,5,1,8,2,1,0,2,0,1,6,3,3,0,1,0,0,1,47,1,0,true
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\manager\FilesManager.java,com.minesota.tax.calculator.manager.FilesManager,"parseTaxPayerFile/2[java.util.Scanner,java.lang.String[][]]",false,225,6,8,1,7,5,12,27,1,16,2,12,1,1,1,0,0,0,2,54,16,0,2,0,0,0,54,2,0,true
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\view\InsertNewReceiptJDialog.java,com.minesota.tax.calculator.view.InsertNewReceiptJDialog,InsertNewReceiptJDialog/1[int],true,16,4,8,1,7,10,33,154,0,24,1,33,0,0,0,0,0,0,51,116,23,0,2,2,0,1,66,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\view\TaxpayerLoadDataJDialog.java,com.minesota.tax.calculator.view.TaxpayerLoadDataJDialog$Anonymous1,getSize/0,false,99,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\view\TaxpayerLoadDataJDialog.java,com.minesota.tax.calculator.view.TaxpayerLoadDataJDialog$Anonymous1,getElementAt/1[int],false,103,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Company.java,com.minesota.tax.calculator.model.Company,"Company/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",true,10,0,1,1,0,1,0,7,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Company.java,com.minesota.tax.calculator.model.Company,getCity/0,false,26,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Company.java,com.minesota.tax.calculator.model.Company,getNumber/0,false,34,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Company.java,com.minesota.tax.calculator.model.Company,getCountry/0,false,22,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
